nombre_hotel,ciudad,tipo_alojamiento,precio_clp,puntuacion,prediction
Hotel Chagall,Copiapo,hotel,190000.0,8.7,2
Hotel Chagall,Copiapo,hotel,129510.0,7.8,2
Hotel Copiapo Center,Copiapo,hotel,59178.0,8.5,0
Hotel Copiapo Inn,Copiapo,hotel,66963.0,8.0,1
Hotel Copiapo Lodge,Copiapo,hotel,40545.0,7.9,1
Hotel Copiapo Plaza,Copiapo,hotel,38758.0,7.1,1
Hotel Costanera Copiapo,Copiapo,hotel,204487.0,8.2,2
Hotel Cumbres de Atacama,Copiapo,hotel,144214.0,8.9,2
Hotel Cumbres de Atacama,Copiapo,hotel,85968.0,8.8,0
Hotel Del Mar Copiapo,Copiapo,hotel,204662.0,7.1,2
Hotel Del Mar Copiapo,Copiapo,hotel,91423.0,9.4,0
Hotel Diego de Almagro Copiapo,Copiapo,hotel,227137.0,8.1,2
Hotel Diego de Almagro Copiapo,Copiapo,hotel,47500.0,8.1,1
Hotel El Bramador,Copiapo,hotel,162240.0,8.7,2
Hotel El Bramador,Copiapo,hotel,96714.0,7.9,1
Hotel Glaciares de Atacama,Copiapo,hotel,99000.0,7.9,1
Hotel Glaciares de Atacama,Copiapo,hotel,58905.0,8.7,0
Hotel Minga,Copiapo,hotel,72000.0,7.9,1
Hotel Minga,Copiapo,hotel,34113.0,8.3,0
Hotel Montecarlo,Copiapo,hotel,57158.0,9.1,0
Hotel Montecatini SPA,Copiapo,hotel,100000.0,7.0,1
Hotel Montecatini Spa,Copiapo,hotel,56327.0,8.1,1
Hotel Norte Copiapo,Copiapo,hotel,64855.0,7.8,1
Hotel Plaza Copiapo,Copiapo,hotel,152042.0,8.9,2
Hotel Plaza Copiapo,Copiapo,hotel,203343.0,8.7,2
Hotel Primavera Copiapo,Copiapo,hotel,123419.0,6.8,1
Hotel Pulmahue,Copiapo,hotel,124763.0,7.9,2
Hotel Rocas de Bahía,Copiapo,hotel,222441.0,8.2,2
Hotel San Francisco,Copiapo,hotel,62965.0,8.6,0
Hotel San Francisco De la Selva,Copiapo,hotel,219308.0,7.2,2
Hotel San Francisco De la Selva,Copiapo,hotel,190000.0,7.3,2
Hotel San Francisco de la Selva,Copiapo,hotel,86917.0,7.9,1
Hotel Sur Copiapo,Copiapo,hotel,127448.0,7.5,1
Hotel Sur Copiapo,Copiapo,hotel,159493.0,8.4,2
Hotel Vento,Copiapo,hotel,144952.0,8.3,2
Hotel Vento,Copiapo,hotel,58028.0,8.9,0
Hotel Vista Hermosa Copiapo,Copiapo,hotel,207464.0,8.4,2
Hotel Vista Hermosa Copiapo,Copiapo,hotel,173895.0,7.2,2
Lodge Andino Copiapo,Copiapo,hotel,200640.0,7.2,2
Lodge Andino Copiapo,Copiapo,hotel,179066.0,8.7,2
Lodge Central Copiapo,Copiapo,hotel,101708.0,7.5,1
Lodge Costanera Copiapo,Copiapo,hotel,140041.0,9.1,2
Lodge Costanera Copiapo,Copiapo,hotel,187303.0,8.1,2
Lodge Del Mar Copiapo,Copiapo,hotel,202639.0,7.1,2
Lodge Del Mar Copiapo,Copiapo,hotel,182178.0,7.5,2
Lodge Norte Copiapo,Copiapo,hotel,79074.0,6.6,1
Lodge Norte Copiapo,Copiapo,hotel,99536.0,8.2,1
Lodge Plaza Copiapo,Copiapo,hotel,85946.0,6.7,1
Lodge Plaza Copiapo,Copiapo,hotel,164803.0,8.2,2
Lodge Primavera Copiapo,Copiapo,hotel,100698.0,9.1,0
Lodge Primavera Copiapo,Copiapo,hotel,85644.0,8.7,0
Lodge Sur Copiapo,Copiapo,hotel,218910.0,9.7,2
Lodge Vista Hermosa Copiapo,Copiapo,hotel,120801.0,6.8,1
Lodge Vista Hermosa Copiapo,Copiapo,hotel,161029.0,9.7,2
Terrabahia Residences,Copiapo,hotel,78607.0,8.9,0
Tikay Suite Hotel,Copiapo,hotel,113568.0,8.2,2
Tikay Suite Hotel,Copiapo,hotel,67699.0,8.8,0
ibis Copiapo,Copiapo,hotel,155000.0,7.7,2
ibis Copiapo,Copiapo,hotel,54833.0,8.7,0
ibis budget Copiapo,Copiapo,hotel,111150.0,7.8,1
ibis budget Copiapo,Copiapo,hotel,50575.0,8.8,0
Airen B&B,Coyhaique,hotel,148191.0,8.5,2
Cabañas Cerro Huemules,Coyhaique,hotel,118205.0,9.4,0
Cabañas Español Coyhaique,Coyhaique,hotel,95854.0,9.4,0
Cabañas Patagonia Indómita,Coyhaique,hotel,118205.0,9.2,0
Cabañas Trapagonia,Coyhaique,hotel,61673.0,8.2,1
Cal mate,Coyhaique,hotel,40000.0,7.0,1
Casa Balmaceda Backpackers,Coyhaique,hotel,43252.0,9.7,0
Casa Patagonia #1015,Coyhaique,hotel,40560.0,9.2,0
Diego De Almagro Coyhaique,Coyhaique,hotel,127519.0,8.6,2
Donde Lupe,Coyhaique,hotel,58028.0,8.3,0
El Reloj Hotel,Coyhaique,hotel,115209.0,9.2,0
El Reloj Hotel,Coyhaique,hotel,135109.0,8.8,2
Entre Cumbres Apart Hotel,Coyhaique,hotel,129636.0,8.7,2
Hospedaje Domiluis,Coyhaique,hotel,40000.0,7.0,1
Hospedaje Martita Patagonia,Coyhaique,hotel,71636.0,9.8,0
Hostal Boutique 'Maryluz',Coyhaique,hotel,59103.0,9.6,0
Hostal Casa Arrayán,Coyhaique,hotel,75222.0,8.3,0
Hostal Español Coyhaique,Coyhaique,hotel,73262.0,9.4,0
Hostal Uruz,Coyhaique,hotel,78016.0,8.7,0
Hostal Viento Sur,Coyhaique,hotel,75222.0,8.6,0
Hotel Andino Coyhaique,Coyhaique,hotel,204492.0,7.6,2
Hotel Andino Coyhaique,Coyhaique,hotel,125704.0,9.5,0
Hotel Central Coyhaique,Coyhaique,hotel,93790.0,8.1,1
Hotel Central Coyhaique,Coyhaique,hotel,142161.0,7.8,2
Hotel Costanera Coyhaique,Coyhaique,hotel,171054.0,8.4,2
Hotel Costanera Coyhaique,Coyhaique,hotel,209504.0,7.7,2
Hotel Coyhaique,Coyhaique,hotel,54203.0,7.2,1
Hotel Coyhaique Apart Hotel,Coyhaique,hotel,56344.0,8.8,0
Hotel Coyhaique Center,Coyhaique,hotel,97421.0,7.8,1
Hotel Coyhaique Lodge,Coyhaique,hotel,71172.0,8.4,0
Hotel Coyhaique Plaza,Coyhaique,hotel,127504.0,8.8,2
Hotel Coyhaique Suites,Coyhaique,hotel,90994.0,8.2,1
Hotel Del Mar Coyhaique,Coyhaique,hotel,101599.0,6.9,1
Hotel Diego de Almagro Coyhaique,Coyhaique,hotel,117174.0,8.3,2
Hotel Kalfu,Coyhaique,hotel,94459.0,7.8,1
Hotel Norte Coyhaique,Coyhaique,hotel,174364.0,9.0,2
Hotel Norte Coyhaique,Coyhaique,hotel,196442.0,7.3,2
Hotel Patagonia House,Coyhaique,hotel,131277.0,9.3,2
Hotel Plaza Coyhaique,Coyhaique,hotel,165565.0,9.5,2
Hotel Plaza Coyhaique,Coyhaique,hotel,173363.0,7.6,2
Hotel Primavera Coyhaique,Coyhaique,hotel,146127.0,8.2,2
Hotel Primavera Coyhaique,Coyhaique,hotel,228779.0,8.2,2
Hotel Sur Coyhaique,Coyhaique,hotel,80382.0,6.6,1
Hotel Vista Hermosa Coyhaique,Coyhaique,hotel,138585.0,7.9,2
Huellas Y Senderos Hotel,Coyhaique,hotel,90266.0,9.2,0
Huellas y Senderos Hotel,Coyhaique,hotel,77515.0,8.6,0
La Ruta de Aysén,Coyhaique,hotel,46566.0,8.2,1
La casona de don Juan,Coyhaique,hotel,50575.0,8.3,0
Loberias del Sur,Coyhaique,hotel,54566.0,6.9,1
Lodge Andino Coyhaique,Coyhaique,hotel,121036.0,9.5,0
Lodge Central Coyhaique,Coyhaique,hotel,112165.0,6.8,1
Lodge Central Coyhaique,Coyhaique,hotel,204086.0,7.6,2
Lodge Costanera Coyhaique,Coyhaique,hotel,81571.0,9.0,0
Lodge Costanera Coyhaique,Coyhaique,hotel,143527.0,8.6,2
Lodge Del Mar Coyhaique,Coyhaique,hotel,140851.0,6.7,1
Lodge Norte Coyhaique,Coyhaique,hotel,183215.0,8.7,2
Lodge Plaza Coyhaique,Coyhaique,hotel,186215.0,9.8,2
Lodge Plaza Coyhaique,Coyhaique,hotel,98902.0,8.7,0
Lodge Primavera Coyhaique,Coyhaique,hotel,145710.0,7.2,1
Lodge Sur Coyhaique,Coyhaique,hotel,187547.0,8.3,2
Lodge Vista Hermosa Coyhaique,Coyhaique,hotel,74556.0,6.7,1
Lodge Vista Hermosa Coyhaique,Coyhaique,hotel,167976.0,8.7,2
Madero Aysen Aparthotel,Coyhaique,hotel,123310.0,8.3,2
Nomade Balmaceda,Coyhaique,hotel,38307.0,8.4,0
Nómades Hotel Boutique,Coyhaique,hotel,193427.0,9.0,2
PURA Hotel,Coyhaique,hotel,109244.0,9.2,0
Patagon Backpackers,Coyhaique,hotel,45957.0,8.3,0
Pura Hotel,Coyhaique,hotel,140000.0,8.3,2
Quelen Patagonia,Coyhaique,hotel,100206.0,9.1,0
Refugio Alin Patagonia,Coyhaique,hotel,116056.0,9.5,0
Roble Austral Hostal,Coyhaique,hotel,89503.0,9.9,0
The Patagonian Lodge,Coyhaique,hotel,164506.0,9.1,2
Ventisca Sur,Coyhaique,hotel,52956.0,9.2,0
herencia de pioneros,Coyhaique,hotel,84000.0,9.6,0
okeyloft Coyhaique 1,Coyhaique,hotel,216700.0,9.0,2
Apartamento Altos de Huayquique,Iquique,hotel,64242.0,9.5,0
Avg. per night,Iquique,hotel,47500.0,8.4,0
Backpacker's Hostel Iquique,Iquique,hotel,35429.0,8.4,0
Capital 01,Iquique,hotel,85898.0,9.6,0
Casa Cely,Iquique,hotel,111036.0,8.6,0
Casa Cely,Iquique,hotel,32238.0,7.9,1
Casa Hotelería,Iquique,hotel,99972.0,8.6,0
Casa Hotelería,Iquique,hotel,62465.0,9.4,0
DEPARTAMENTO EDIFICIO AZUL I,Iquique,hotel,189244.0,8.3,2
Departamento Iquique,Iquique,hotel,76000.0,8.7,0
Departamento Vista Azul,Iquique,hotel,109245.0,9.6,0
Departamentos Mar Egeo,Iquique,hotel,130000.0,9.2,2
Departamentos Nautilus,Iquique,hotel,83300.0,8.1,1
Diego De Almagro Iquique,Iquique,hotel,76296.0,8.9,0
Diego de Almagro,Iquique,hotel,56133.0,7.3,1
Edificio NEO con vista al mar 2,Iquique,hotel,43843.0,7.7,1
El Camino Hotel,Iquique,hotel,68002.0,8.9,0
Gran Cavancha Hotel & Apartment,Iquique,hotel,63401.0,8.6,0
Gran Cavancha Suite,Iquique,hotel,61252.0,8.0,1
HOTEL GAVINA EXPRESS IQUIQUE,Iquique,hotel,134215.0,8.0,2
Hermoso departamento en primeria línea,Iquique,hotel,139584.0,7.8,2
Hilton Garden Inn,Iquique,hotel,56205.0,7.2,1
Hilton Garden Inn Iquique,Iquique,hotel,112832.0,8.4,2
Hilton Garden Inn Iquique,Iquique,hotel,71372.0,6.9,1
Hogar Doña Gloria,Iquique,hotel,28909.0,8.3,0
Holiday Inn Express - Iquique by IHG,Iquique,hotel,165750.0,8.9,2
Holiday Inn Express Iquique By IHG,Iquique,hotel,75763.0,8.0,1
Hostal San Lorenzo,Iquique,hotel,55097.0,8.4,0
Hotel Andino Iquique,Iquique,hotel,159297.0,7.8,2
Hotel Andino Iquique,Iquique,hotel,158792.0,9.1,2
Hotel Baquedano Boulevard,Iquique,hotel,148500.0,8.3,2
Hotel Baquedano Boulevard,Iquique,hotel,49500.0,8.0,1
Hotel Boutique Amalfi,Iquique,hotel,116430.0,8.9,0
Hotel Cano,Iquique,hotel,73780.0,8.0,1
Hotel Cavancha,Iquique,hotel,165000.0,7.7,2
Hotel Cavancha,Iquique,hotel,65450.0,9.1,0
Hotel Central Iquique,Iquique,hotel,183395.0,8.1,2
Hotel Central Iquique,Iquique,hotel,80053.0,9.7,0
Hotel Costanera Iquique,Iquique,hotel,152521.0,8.6,2
Hotel Del Mar Iquique,Iquique,hotel,214111.0,9.3,2
Hotel Esmeralda,Iquique,hotel,33312.0,8.3,0
Hotel Gavina,Iquique,hotel,58169.0,8.3,0
Hotel Gavina Express Iquique,Iquique,hotel,53730.0,8.0,1
Hotel Intillanka,Iquique,hotel,153193.0,8.5,2
Hotel Iquique Apart Hotel,Iquique,hotel,76380.0,8.4,0
Hotel Iquique Boutique,Iquique,hotel,78210.0,8.6,0
Hotel Iquique Center,Iquique,hotel,102515.0,8.0,1
Hotel Iquique Inn,Iquique,hotel,56023.0,7.8,1
Hotel Iquique Lodge,Iquique,hotel,73250.0,8.3,0
Hotel Iquique Resort,Iquique,hotel,65370.0,8.8,0
Hotel Iquique Suites,Iquique,hotel,160111.0,8.6,2
Hotel Las Dunas,Iquique,hotel,42007.0,8.1,1
Hotel Norte Iquique,Iquique,hotel,205886.0,9.5,2
Hotel Norte Iquique,Iquique,hotel,146166.0,7.8,2
Hotel Plaza Iquique,Iquique,hotel,117901.0,9.3,0
Hotel Plaza Iquique,Iquique,hotel,159531.0,8.2,2
Hotel Primavera Iquique,Iquique,hotel,174525.0,9.0,2
Hotel Sur Iquique,Iquique,hotel,109718.0,7.6,1
Hotel Sur Iquique,Iquique,hotel,75182.0,9.1,0
Hotel Terra Iquique,Iquique,hotel,123427.0,8.0,2
Hotel Terra Iquique,Iquique,hotel,48959.0,8.4,0
Hotel Terrado Cavancha,Iquique,hotel,150321.0,8.3,2
Hotel Terranort,Iquique,hotel,116767.0,9.0,0
Hotel Velero Express,Iquique,hotel,30089.0,7.9,1
Hotel Victoria,Iquique,hotel,40835.0,8.4,0
Hotel Vista Hermosa Iquique,Iquique,hotel,105590.0,7.3,1
Hotel Vista Hermosa Iquique,Iquique,hotel,120240.0,7.7,1
Iquique sun,Iquique,hotel,26865.0,8.5,0
Lodge Andino Iquique,Iquique,hotel,207707.0,7.0,2
Lodge Central Iquique,Iquique,hotel,65483.0,8.9,0
Lodge Central Iquique,Iquique,hotel,77883.0,8.3,0
Lodge Costanera Iquique,Iquique,hotel,161036.0,7.2,2
Lodge Costanera Iquique,Iquique,hotel,114662.0,7.2,1
Lodge Del Mar Iquique,Iquique,hotel,193295.0,7.3,2
Lodge Norte Iquique,Iquique,hotel,98593.0,7.8,1
Lodge Norte Iquique,Iquique,hotel,103513.0,9.2,0
Lodge Plaza Iquique,Iquique,hotel,203214.0,8.0,2
Lodge Primavera Iquique,Iquique,hotel,139022.0,7.6,2
Lodge Primavera Iquique,Iquique,hotel,86530.0,7.1,1
Lodge Sur Iquique,Iquique,hotel,194267.0,7.9,2
Lodge Vista Hermosa Iquique,Iquique,hotel,139965.0,9.2,2
Lodge Vista Hermosa Iquique,Iquique,hotel,123290.0,8.9,2
NH Iquique,Iquique,hotel,114893.0,7.2,1
NH Iquique Costa,Iquique,hotel,71744.0,8.6,0
NH Iquique Costa,Iquique,hotel,72928.0,9.1,0
NH Iquique Pacifico,Iquique,hotel,78567.0,8.6,0
Playa Hotel - Cavancha,Iquique,hotel,109520.0,8.8,0
Playa Hotel - Cavancha,Iquique,hotel,45670.0,7.9,1
Studio 56 Apart Hotel by Terrado Iquique,Iquique,hotel,50237.0,8.8,0
Terrado Arturo Prat,Iquique,hotel,41103.0,7.9,1
Terrado Arturo Prat Iquique,Iquique,hotel,47500.0,8.6,0
Terrado Cavancha,Iquique,hotel,78304.0,8.9,0
Terrado Cavancha,Iquique,hotel,60177.0,8.6,0
Terrado Suites Iquique,Iquique,hotel,87084.0,8.9,0
Vistara Suites,Iquique,hotel,112741.0,9.2,0
hotel velero cavancha,Iquique,hotel,50656.0,9.6,0
ibis Iquique,Iquique,hotel,65179.0,7.2,1
ibis Iquique,Iquique,hotel,49241.0,8.3,0
ibis budget Iquique,Iquique,hotel,40857.0,8.4,0
Agua Marina - La Serena,La Serena,hotel,74895.0,7.7,1
Apart Hotel Colors,La Serena,hotel,58748.0,7.9,1
Apart Hotel Gran Pacifico,La Serena,hotel,79091.0,7.7,1
Apart Hotel Sendero del Sol,La Serena,hotel,81813.0,9.1,0
Apart Hotel Y Cabanas Vegasur,La Serena,hotel,76336.0,8.9,0
Aparthotel Serena Dream,La Serena,hotel,71246.0,8.1,1
Cabañas Las Añañucas I,La Serena,hotel,64260.0,8.7,0
Cabañas Las Añañucas II,La Serena,hotel,61047.0,9.1,0
Cabañas Las Añañucas IV,La Serena,hotel,68425.0,9.0,0
Cabañas Pinamar,La Serena,hotel,96667.0,8.6,0
Cabañas Villa Los Platanos,La Serena,hotel,105676.0,8.3,0
Centrico y hermoso departamento en La Serena a pasos de la playa,La Serena,hotel,192429.0,9.3,2
Departamento Amoblado a Pasos del Faro,La Serena,hotel,107372.0,9.2,0
Departamento de descanso frente al mar,La Serena,hotel,54000.0,10.0,0
Departamento en Condominio Mar Serena,La Serena,hotel,179091.0,8.9,2
Departamentos La Serena Vista,La Serena,hotel,125364.0,9.7,0
Depto 1 Dorm Frente al Mar y Laguna Cristalina,La Serena,hotel,91229.0,10.0,0
Depto moderno 2D 2B Terraza Piscina,La Serena,hotel,162450.0,9.6,2
Don Felix,La Serena,hotel,34719.0,8.7,0
El Arbol Hostel,La Serena,hotel,47114.0,8.8,0
Enjoy Coquimbo,La Serena,hotel,161906.0,8.4,2
Entremar y piscina en La Serena,La Serena,hotel,179279.0,9.5,2
Espectacular con vista al mar!,La Serena,hotel,197296.0,8.6,2
Fantástico departamento en la Serena al lado de la playa,La Serena,hotel,99964.0,9.0,0
HOM l Parking Piscina Wifi CoWorK Museo Serena,La Serena,hotel,138421.0,9.4,2
Habitación con baño privado,La Serena,hotel,36053.0,9.3,0
Hostal Avenue,La Serena,hotel,49431.0,8.8,0
Hostal El Punto,La Serena,hotel,41881.0,8.1,1
Hostal Habitaciones Economicas Cerca Del Terminal De Buses Cafetería,La Serena,hotel,26865.0,8.6,0
Hostal Luna del Mar 840-B,La Serena,hotel,40835.0,8.1,1
Hotel Andino La Serena,La Serena,hotel,190189.0,6.6,2
Hotel Andino La Serena,La Serena,hotel,104647.0,7.2,1
Hotel Boutique Suri,La Serena,hotel,51295.0,7.7,1
Hotel Boutique Terra Diaguita & Spa,La Serena,hotel,84365.0,9.1,0
Hotel Boutique Terra Diaguita & Spa,La Serena,hotel,190000.0,9.1,2
Hotel Boutique Terra Diaguita & Spa,La Serena,hotel,100582.0,8.6,0
Hotel Canto del Mar,La Serena,hotel,74520.0,8.1,1
Hotel Canto del Mar,La Serena,hotel,90285.0,8.3,0
Hotel Central La Serena,La Serena,hotel,113185.0,9.2,0
Hotel Central La Serena,La Serena,hotel,82512.0,7.8,1
Hotel Chagual,La Serena,hotel,187901.0,8.8,2
Hotel Club La Serena,La Serena,hotel,98246.0,8.5,0
Hotel Club La Serena,La Serena,hotel,69248.0,8.5,0
Hotel Club La Serena,La Serena,hotel,101012.0,8.5,0
Hotel Costa Real,La Serena,hotel,95000.0,8.1,1
Hotel Costa Real,La Serena,hotel,67944.0,7.6,1
Hotel Costa Real,La Serena,hotel,113050.0,8.7,0
Hotel Costanera La Serena,La Serena,hotel,66772.0,8.6,0
Hotel Del Mar La Serena,La Serena,hotel,134952.0,8.2,2
Hotel Diego de Almagro,La Serena,hotel,67727.0,7.1,1
Hotel Diego de Almagro La Serena,La Serena,hotel,114623.0,8.0,1
Hotel Diego de Almagro La Serena Express,La Serena,hotel,87430.0,8.8,0
Hotel Diego de Almagro La Serena Express,La Serena,hotel,97072.0,8.5,0
Hotel Escorial,La Serena,hotel,64271.0,7.2,1
Hotel Francisco De Aguirre,La Serena,hotel,72107.0,7.9,1
Hotel Francisco De Aguirre,La Serena,hotel,190000.0,7.9,2
Hotel Francisco De Aguirre,La Serena,hotel,76755.0,8.6,0
Hotel Iberia,La Serena,hotel,50456.0,8.8,0
Hotel La Serena - Caja Los Andes,La Serena,hotel,71647.0,8.8,0
Hotel La Serena - Caja Los Andes,La Serena,hotel,178594.0,8.4,2
Hotel La Serena Apart Hotel,La Serena,hotel,60027.0,8.3,0
Hotel La Serena Boutique,La Serena,hotel,49602.0,6.9,1
Hotel La Serena Center,La Serena,hotel,97905.0,9.0,0
Hotel La Serena Inn,La Serena,hotel,60200.0,8.9,0
Hotel La Serena Lodge,La Serena,hotel,144394.0,8.8,2
Hotel La Serena Plaza,La Serena,hotel,76482.0,8.5,0
Hotel La Serena Resort,La Serena,hotel,66302.0,8.5,0
Hotel La Serena Suites,La Serena,hotel,65027.0,8.0,1
Hotel Londres La Serena,La Serena,hotel,50000.0,8.0,1
Hotel Norte La Serena,La Serena,hotel,95873.0,7.0,1
Hotel Norte La Serena,La Serena,hotel,116380.0,9.3,0
Hotel Plaza La Serena,La Serena,hotel,163401.0,9.1,2
Hotel Primavera La Serena,La Serena,hotel,64085.0,7.9,1
Hotel Serena Suite,La Serena,hotel,74205.0,8.0,1
Hotel Serena Suite,La Serena,hotel,61652.0,7.6,1
Hotel Serena Suite,La Serena,hotel,90535.0,8.0,1
Hotel Sur La Serena,La Serena,hotel,67570.0,8.8,0
Hotel Sur La Serena,La Serena,hotel,125479.0,9.3,0
Hotel Vista Hermosa La Serena,La Serena,hotel,57650.0,6.7,1
Hotel Vista Hermosa La Serena,La Serena,hotel,107390.0,8.1,1
Hotel y Cabañas Campanario,La Serena,hotel,98705.0,8.6,0
Hotel y Casino Enjoy,La Serena,hotel,96973.0,8.9,0
JH - Habitaciones con Baño Privado,La Serena,hotel,57800.0,8.3,0
La Serena,La Serena,hotel,105300.0,9.2,0
La Serena Laguna del Mar hasta 8 personas espectacular departamento,La Serena,hotel,157457.0,7.6,2
Linda vista al mar,La Serena,hotel,181191.0,9.7,2
Lodge Andino La Serena,La Serena,hotel,139981.0,7.3,1
Lodge Andino La Serena,La Serena,hotel,105479.0,7.9,1
Lodge Central La Serena,La Serena,hotel,180894.0,7.9,2
Lodge Central La Serena,La Serena,hotel,126690.0,7.6,1
Lodge Costanera La Serena,La Serena,hotel,154236.0,7.9,2
Lodge Costanera La Serena,La Serena,hotel,139396.0,9.0,2
Lodge Del Mar La Serena,La Serena,hotel,129450.0,9.6,0
Lodge Del Mar La Serena,La Serena,hotel,136679.0,7.3,1
Lodge Norte La Serena,La Serena,hotel,162269.0,9.1,2
Lodge Norte La Serena,La Serena,hotel,126843.0,8.4,2
Lodge Plaza La Serena,La Serena,hotel,168150.0,6.8,2
Lodge Primavera La Serena,La Serena,hotel,190485.0,8.0,2
Lodge Primavera La Serena,La Serena,hotel,122012.0,9.1,0
Lodge Sur La Serena,La Serena,hotel,75589.0,7.1,1
Lodge Vista Hermosa La Serena,La Serena,hotel,146096.0,8.0,2
MarSerena,La Serena,hotel,166561.0,8.5,2
Tranquilo y bello departamento en La serena,La Serena,hotel,229236.0,9.0,2
Cabañas Los Pinos,Pucon,hotel,212281.0,9.2,2
Enjoy Pucon,Pucon,hotel,141550.0,7.8,2
Gran Hotel Pucon,Pucon,hotel,160570.0,9.0,2
Gran Hotel Pucon,Pucon,hotel,165317.0,7.4,2
Hotel Antumalal,Pucon,hotel,92491.0,8.3,0
Hotel Antumalal,Pucon,hotel,195818.0,7.0,2
Hotel Cumbres,Pucon,hotel,201480.0,7.4,2
Hotel Cumbres,Pucon,hotel,193016.0,7.9,2
Hotel El Coihue,Pucon,hotel,115225.0,8.3,2
Hotel Malalhue,Pucon,hotel,90250.0,8.1,1
Hotel Pucon,Pucon,hotel,70953.0,7.5,1
Hotel Pucon Apart Hotel,Pucon,hotel,190335.0,9.0,2
Hotel Pucon Boutique,Pucon,hotel,59870.0,7.0,1
Hotel Pucon Center,Pucon,hotel,126444.0,8.9,2
Hotel Pucon Inn,Pucon,hotel,112727.0,8.2,2
Hotel Pucon Plaza,Pucon,hotel,104399.0,8.9,0
Hotel Pucon Resort,Pucon,hotel,98688.0,8.8,0
Hotel Pucon Suites,Pucon,hotel,136735.0,8.5,2
Hotel Salto del Carileufu,Pucon,hotel,90250.0,9.1,0
Hotel los maitenes,Pucon,hotel,95000.0,8.8,0
Magma Lodge,Pucon,hotel,86380.0,7.7,1
Magma Lodge,Pucon,hotel,91457.0,6.9,1
Maki Hotel,Pucon,hotel,95000.0,9.2,0
Park Lake,Pucon,hotel,151816.0,7.3,2
RUKAKUTRAL refugio de bosque,Pucon,hotel,32300.0,9.7,0
Villaggio,Pucon,hotel,131669.0,8.5,2
"'Mi Hostal Tu Casa' Hostal Familiar Solo Empresas, Turistas Y Viajeros Espacio Para Bicicletas Y Motos",Puerto Montt,hotel,30000.0,7.7,1
2 Departamentos a minutos del Centro de Puerto Montt,Puerto Montt,hotel,200000.0,9.6,2
Abba Presidente Suites Puerto Montt,Puerto Montt,hotel,83709.0,7.8,1
Aparthotel Departamentos Madan,Puerto Montt,hotel,45000.0,7.6,1
Avenida los notros 1761 Bosque Mar,Puerto Montt,hotel,188045.0,9.0,2
Avg. per night,Puerto Montt,hotel,74100.0,7.8,1
Cabañas Alemanas,Puerto Montt,hotel,48377.0,7.0,1
Cabañas Alemanas,Puerto Montt,hotel,74346.0,7.6,1
Casona Alemana,Puerto Montt,hotel,53619.0,8.4,0
Condominio Palena,Puerto Montt,hotel,166554.0,9.6,2
Confortable Depto Vista al Mar y Volcan- 5 min del centro,Puerto Montt,hotel,155100.0,9.4,2
Courtyard,Puerto Montt,hotel,112706.0,7.1,1
Courtyard Marriott,Puerto Montt,hotel,103787.0,8.6,0
Courtyard by Marriott,Puerto Montt,hotel,91953.0,7.8,1
Courtyard by Marriott Puerto Montt,Puerto Montt,hotel,127160.0,7.6,1
Departamentito Austral,Puerto Montt,hotel,37611.0,8.2,1
Departamento Nuevo a pasos de la playa Puerto Montt,Puerto Montt,hotel,214909.0,9.6,2
Departamento en condominio a 10min del centro,Puerto Montt,hotel,227448.0,9.4,2
Departamentos Egaña,Puerto Montt,hotel,58479.0,9.1,0
Gran Hotel Vicente Costanera,Puerto Montt,hotel,88224.0,8.5,0
Gran Hotel Vicente Costanera,Puerto Montt,hotel,190000.0,8.5,2
Gran Hotel Vicente Costanera,Puerto Montt,hotel,90427.0,8.0,1
Gran Pacifico,Puerto Montt,hotel,94460.0,8.3,0
Hermoso departamento con 3 dormitorios y estacionamiento,Puerto Montt,hotel,149040.0,9.3,2
Hospedaje & Alojamientos Hilda,Puerto Montt,hotel,34315.0,9.1,0
Hostal Fx,Puerto Montt,hotel,32238.0,8.4,0
Hostal y Cabañas Mirando al Mar,Puerto Montt,hotel,41264.0,7.8,1
Hotel Andino Puerto Montt,Puerto Montt,hotel,150740.0,8.9,2
Hotel Andino Puerto Montt,Puerto Montt,hotel,88150.0,8.5,0
Hotel Angelmontt,Puerto Montt,hotel,40560.0,7.6,1
Hotel Angelmontt,Puerto Montt,hotel,42984.0,8.7,0
Hotel Antupiren,Puerto Montt,hotel,67600.0,7.7,1
Hotel Antupiren,Puerto Montt,hotel,80595.0,8.5,0
Hotel Apart Colón,Puerto Montt,hotel,95293.0,8.3,0
Hotel Cancura,Puerto Montt,hotel,86565.0,8.5,0
Hotel Central Puerto Montt,Puerto Montt,hotel,212949.0,8.6,2
Hotel Central Puerto Montt,Puerto Montt,hotel,65080.0,7.0,1
Hotel Colon,Puerto Montt,hotel,81435.0,9.2,0
Hotel Colon,Puerto Montt,hotel,44486.0,8.5,0
Hotel Costa del Mar,Puerto Montt,hotel,65865.0,7.7,1
Hotel Costanera Puerto Montt,Puerto Montt,hotel,108384.0,8.0,1
Hotel Costanera Puerto Montt,Puerto Montt,hotel,131053.0,7.6,1
Hotel Del Mar Puerto Montt,Puerto Montt,hotel,137851.0,7.4,1
Hotel Del Mar Puerto Montt,Puerto Montt,hotel,158827.0,8.7,2
Hotel Diego de Almagro Puerto Montt,Puerto Montt,hotel,95997.0,8.3,0
